# group,element,VR,keyword,VM,name
2100,0170,IS,NumberOfFilms,1,"Number of Films"
2100,0500,SQ,ReferencedPrintJobSequencePullStoredPrint,1,"Referenced Print Job Sequence (Pull Stored Print)"
2110,0010,CS,PrinterStatus,1,"Printer Status"
2110,0020,CS,PrinterStatusInfo,1,"Printer Status Info"
2110,0030,LO,PrinterName,1,"Printer Name"
2110,0099,SH,PrintQueueID,1,"Print Queue ID"
2120,0010,CS,QueueStatus,1,"Queue Status"
2120,0050,SQ,PrintJobDescriptionSequence,1,"Print Job Description Sequence"
2120,0070,SQ,ReferencedPrintJobSequence,1,"Referenced Print Job Sequence"
2130,0010,SQ,PrintManagementCapabilitiesSequence,1,"Print Management Capabilities Sequence"
2130,0015,SQ,PrinterCharacteristicsSequence,1,"Printer Characteristics Sequence"
2130,0030,SQ,FilmBoxContentSequence,1,"Film Box Content Sequence"
2130,0040,SQ,ImageBoxContentSequence,1,"Image Box Content Sequence"
2130,0050,SQ,AnnotationContentSequence,1,"Annotation Content Sequence"
2130,0060,SQ,ImageOverlayBoxContentSequence,1,"Image Overlay Box Content Sequence"
2130,0080,SQ,PresentationLUTContentSequence,1,"Presentation LUT Content Sequence"
2130,00a0,SQ,ProposedStudySequence,1,"Proposed Study Sequence"
2130,00c0,SQ,OriginalImageSequence,1,"Original Image Sequence"
2200,0001,CS,LabelUsingInformationExtractedFromInstances,1,"Label Using Information Extracted From Instances"
2200,0002,UT,LabelText,1,"Label Text"
2200,0003,CS,LabelStyleSelection,1,"Label Style Selection"
2200,0004,LT,MediaDisposition,1,"Media Disposition"
2200,0005,LT,BarcodeValue,1,"Barcode Value"
2200,0006,CS,BarcodeSymbology,1,"Barcode Symbology"
2200,0007,CS,AllowMediaSplitting,1,"Allow Media Splitting"
2200,0008,CS,IncludeNonDICOMObjects,1,"Include Non-DICOM Objects"
2200,0009,CS,IncludeDisplayApplication,1,"Include Display Application"
2200,000a,CS,PreserveCompositeInstancesAfterMediaCreation,1,"Preserve Composite Instances After Media Creation"
2200,000b,US,TotalNumberOfPiecesOfMediaCreated,1,"Total Number of Pieces of Media Created"
2200,000c,LO,RequestedMediaApplicationProfile,1,"Requested Media Application Profile"
2200,000d,SQ,ReferencedStorageMediaSequence,1,"Referenced Storage Media Sequence"
2200,000e,AT,FailureAttributes,1-n,"Failure Attributes"
2200,000f,CS,AllowLossyCompression,1,"Allow Lossy Compression"
2200,0020,CS,RequestPriority,1,"Request Priority"
3002,0002,SH,RTImageLabel,1,"RT Image Label"
3002,0003,LO,RTImageName,1,"RT Image Name"
3002,0004,ST,RTImageDescription,1,"RT Image Description"
3002,000a,CS,ReportedValuesOrigin,1,"Reported Values Origin"
3002,000c,CS,RTImagePlane,1,"RT Image Plane"
3002,000d,DS,XRayImageReceptorTranslation,3,"X-Ray Image Receptor Translation"
3002,000e,DS,XRayImageReceptorAngle,1,"X-Ray Image Receptor Angle"
3002,0010,DS,RTImageOrientation,6,"RT Image Orientation"
3002,0011,DS,ImagePlanePixelSpacing,2,"Image Plane Pixel Spacing"
3002,0012,DS,RTImagePosition,2,"RT Image Position"
3002,0020,SH,RadiationMachineName,1,"Radiation Machine Name"
3002,0022,DS,RadiationMachineSAD,1,"Radiation Machine SAD"
3002,0024,DS,RadiationMachineSSD,1,"Radiation Machine SSD"
3002,0026,DS,RTImageSID,1,"RT Image SID"
3002,0028,DS,SourceToReferenceObjectDistance,1,"Source to Reference Object Distance"
3002,0029,IS,FractionNumber,1,"Fraction Number"
3002,0030,SQ,ExposureSequence,1,"Exposure Sequence"
3002,0032,DS,MetersetExposure,1,"Meterset Exposure"
3002,0034,DS,DiaphragmPosition,4,"Diaphragm Position"
3002,0040,SQ,FluenceMapSequence,1,"Fluence Map Sequence"
3002,0041,CS,FluenceDataSource,1,"Fluence Data Source"
3002,0042,DS,FluenceDataScale,1,"Fluence Data Scale"
3002,0050,SQ,PrimaryFluenceModeSequence,1,"Primary Fluence Mode Sequence"
3002,0051,CS,FluenceMode,1,"Fluence Mode"
3002,0052,SH,FluenceModeID,1,"Fluence Mode ID"
3004,0001,CS,DVHType,1,"DVH Type"
3004,0002,CS,DoseUnits,1,"Dose Units"
3004,0004,CS,DoseType,1,"Dose Type"
3004,0005,CS,SpatialTransformOfDose,1,"Spatial Transform of Dose"
3004,0006,LO,DoseComment,1,"Dose Comment"
3004,0008,DS,NormalizationPoint,3,"Normalization Point"
3004,000a,CS,DoseSummationType,1,"Dose Summation Type"
3004,000c,DS,GridFrameOffsetVector,2-n,"Grid Frame Offset Vector"
3004,000e,DS,DoseGridScaling,1,"Dose Grid Scaling"
3004,0010,SQ,RTDoseROISequence,1,"RT Dose ROI Sequence"
3004,0012,DS,DoseValue,1,"Dose Value"
3004,0014,CS,TissueHeterogeneityCorrection,1-3,"Tissue Heterogeneity Correction"
3004,0040,DS,DVHNormalizationPoint,3,"DVH Normalization Point"
3004,0042,DS,DVHNormalizationDoseValue,1,"DVH Normalization Dose Value"
3004,0050,SQ,DVHSequence,1,"DVH Sequence"
3004,0052,DS,DVHDoseScaling,1,"DVH Dose Scaling"
3004,0054,CS,DVHVolumeUnits,1,"DVH Volume Units"
3004,0056,IS,DVHNumberOfBins,1,"DVH Number of Bins"
3004,0058,DS,DVHData,2-2n,"DVH Data"
3004,0060,SQ,DVHReferencedROISequence,1,"DVH Referenced ROI Sequence"
3004,0062,CS,DVHROIContributionType,1,"DVH ROI Contribution Type"
3004,0070,DS,DVHMinimumDose,1,"DVH Minimum Dose"
3004,0072,DS,DVHMaximumDose,1,"DVH Maximum Dose"
3004,0074,DS,DVHMeanDose,1,"DVH Mean Dose"
3006,0002,SH,StructureSetLabel,1,"Structure Set Label"
3006,0004,LO,StructureSetName,1,"Structure Set Name"
3006,0006,ST,StructureSetDescription,1,"Structure Set Description"
3006,0008,DA,StructureSetDate,1,"Structure Set Date"
3006,0009,TM,StructureSetTime,1,"Structure Set Time"
3006,0010,SQ,ReferencedFrameOfReferenceSequence,1,"Referenced Frame of Reference Sequence"
3006,0012,SQ,RTReferencedStudySequence,1,"RT Referenced Study Sequence"
3006,0014,SQ,RTReferencedSeriesSequence,1,"RT Referenced Series Sequence"
3006,0016,SQ,ContourImageSequence,1,"Contour Image Sequence"
3006,0018,SQ,PredecessorStructureSetSequence,1,"Predecessor Structure Set Sequence"
3006,0020,SQ,StructureSetROISequence,1,"Structure Set ROI Sequence"
3006,0022,IS,ROINumber,1,"ROI Number"
3006,0024,UI,ReferencedFrameOfReferenceUID,1,"Referenced Frame of Reference UID"
3006,0026,LO,ROIName,1,"ROI Name"
3006,0028,ST,ROIDescription,1,"ROI Description"
3006,002a,IS,ROIDisplayColor,3,"ROI Display Color"
3006,002c,DS,ROIVolume,1,"ROI Volume"
3006,0030,SQ,RTRelatedROISequence,1,"RT Related ROI Sequence"
3006,0033,CS,RTROIRelationship,1,"RT ROI Relationship"
3006,0036,CS,ROIGenerationAlgorithm,1,"ROI Generation Algorithm"
3006,0038,LO,ROIGenerationDescription,1,"ROI Generation Description"
3006,0039,SQ,ROIContourSequence,1,"ROI Contour Sequence"
3006,0040,SQ,ContourSequence,1,"Contour Sequence"
3006,0042,CS,ContourGeometricType,1,"Contour Geometric Type"
3006,0044,DS,ContourSlabThickness,1,"Contour Slab Thickness"
3006,0045,DS,ContourOffsetVector,3,"Contour Offset Vector"
3006,0046,IS,NumberOfContourPoints,1,"Number of Contour Points"
3006,0048,IS,ContourNumber,1,"Contour Number"
3006,0049,IS,AttachedContours,1-n,"Attached Contours"
3006,0050,DS,ContourData,3-3n,"Contour Data"
3006,0080,SQ,RTROIObservationsSequence,1,"RT ROI Observations Sequence"
3006,0082,IS,ObservationNumber,1,"Observation Number"
3006,0084,IS,ReferencedROINumber,1,"Referenced ROI Number"
3006,0085,SH,ROIObservationLabel,1,"ROI Observation Label"
3006,0086,SQ,RTROIIdentificationCodeSequence,1,"RT ROI Identification Code Sequence"
3006,0088,ST,ROIObservationDescription,1,"ROI Observation Description"
3006,00a0,SQ,RelatedRTROIObservationsSequence,1,"Related RT ROI Observations Sequence"
3006,00a4,CS,RTROIInterpretedType,1,"RT ROI Interpreted Type"
3006,00a6,PN,ROIInterpreter,1,"ROI Interpreter"
3006,00b0,SQ,ROIPhysicalPropertiesSequence,1,"ROI Physical Properties Sequence"
3006,00b2,CS,ROIPhysicalProperty,1,"ROI Physical Property"
3006,00b4,DS,ROIPhysicalPropertyValue,1,"ROI Physical Property Value"
3006,00b6,SQ,ROIElementalCompositionSequence,1,"ROI Elemental Composition Sequence"
3006,00b7,US,ROIElementalCompositionAtomicNumber,1,"ROI Elemental Composition Atomic Number"
3006,00b8,FL,ROIElementalCompositionAtomicMassFraction,1,"ROI Elemental Composition Atomic Mass Fraction"
3006,00b9,SQ,AdditionalRTROIIdentificationCodeSequence,1,"Additional RT ROI Identification Code Sequence"
3006,00c0,SQ,FrameOfReferenceRelationshipSequence,1,"Frame of Reference Relationship Sequence"
3006,00c2,UI,RelatedFrameOfReferenceUID,1,"Related Frame of Reference UID"
3006,00c4,CS,FrameOfReferenceTransformationType,1,"Frame of Reference Transformation Type"
3006,00c6,DS,FrameOfReferenceTransformationMatrix,16,"Frame of Reference Transformation Matrix"
3006,00c8,LO,FrameOfReferenceTransformationComment,1,"Frame of Reference Transformation Comment"
3008,0010,SQ,MeasuredDoseReferenceSequence,1,"Measured Dose Reference Sequence"
3008,0012,ST,MeasuredDoseDescription,1,"Measured Dose Description"
3008,0014,CS,MeasuredDoseType,1,"Measured Dose Type"
3008,0016,DS,MeasuredDoseValue,1,"Measured Dose Value"
3008,0020,SQ,TreatmentSessionBeamSequence,1,"Treatment Session Beam Sequence"
3008,0021,SQ,TreatmentSessionIonBeamSequence,1,"Treatment Session Ion Beam Sequence"
3008,0022,IS,CurrentFractionNumber,1,"Current Fraction Number"
3008,0024,DA,TreatmentControlPointDate,1,"Treatment Control Point Date"
3008,0025,TM,TreatmentControlPointTime,1,"Treatment Control Point Time"
3008,002a,CS,TreatmentTerminationStatus,1,"Treatment Termination Status"
3008,002b,SH,TreatmentTerminationCode,1,"Treatment Termination Code"
3008,002c,CS,TreatmentVerificationStatus,1,"Treatment Verification Status"
3008,0030,SQ,ReferencedTreatmentRecordSequence,1,"Referenced Treatment Record Sequence"
3008,0032,DS,SpecifiedPrimaryMeterset,1,"Specified Primary Meterset"
3008,0033,DS,SpecifiedSecondaryMeterset,1,"Specified Secondary Meterset"
3008,0036,DS,DeliveredPrimaryMeterset,1,"Delivered Primary Meterset"
3008,0037,DS,DeliveredSecondaryMeterset,1,"Delivered Secondary Meterset"
3008,003a,DS,SpecifiedTreatmentTime,1,"Specified Treatment Time"
3008,003b,DS,DeliveredTreatmentTime,1,"Delivered Treatment Time"
3008,0040,SQ,ControlPointDeliverySequence,1,"Control Point Delivery Sequence"
3008,0041,SQ,IonControlPointDeliverySequence,1,"Ion Control Point Delivery Sequence"
3008,0042,DS,SpecifiedMeterset,1,"Specified Meterset"
3008,0044,DS,DeliveredMeterset,1,"Delivered Meterset"
3008,0045,FL,MetersetRateSet,1,"Meterset Rate Set"
3008,0046,FL,MetersetRateDelivered,1,"Meterset Rate Delivered"
3008,0047,FL,ScanSpotMetersetsDelivered,1-n,"Scan Spot Metersets Delivered"
3008,0048,DS,DoseRateDelivered,1,"Dose Rate Delivered"
3008,0050,SQ,TreatmentSummaryCalculatedDoseReferenceSequence,1,"Treatment Summary Calculated Dose Reference Sequence"
3008,0052,DS,CumulativeDoseToDoseReference,1,"Cumulative Dose to Dose Reference"
3008,0054,DA,FirstTreatmentDate,1,"First Treatment Date"
3008,0056,DA,MostRecentTreatmentDate,1,"Most Recent Treatment Date"
3008,005a,IS,NumberOfFractionsDelivered,1,"Number of Fractions Delivered"
3008,0060,SQ,OverrideSequence,1,"Override Sequence"
3008,0061,AT,ParameterSequencePointer,1,"Parameter Sequence Pointer"
3008,0062,AT,OverrideParameterPointer,1,"Override Parameter Pointer"
3008,0063,IS,ParameterItemIndex,1,"Parameter Item Index"
3008,0064,IS,MeasuredDoseReferenceNumber,1,"Measured Dose Reference Number"
3008,0065,AT,ParameterPointer,1,"Parameter Pointer"
3008,0066,ST,OverrideReason,1,"Override Reason"
3008,0067,US,ParameterValueNumber,1,"Parameter Value Number"
3008,0068,SQ,CorrectedParameterSequence,1,"Corrected Parameter Sequence"
3008,006a,FL,CorrectionValue,1,"Correction Value"
3008,0070,SQ,CalculatedDoseReferenceSequence,1,"Calculated Dose Reference Sequence"
3008,0072,IS,CalculatedDoseReferenceNumber,1,"Calculated Dose Reference Number"
3008,0074,ST,CalculatedDoseReferenceDescription,1,"Calculated Dose Reference Description"
3008,0076,DS,CalculatedDoseReferenceDoseValue,1,"Calculated Dose Reference Dose Value"
3008,0078,DS,StartMeterset,1,"Start Meterset"
3008,007a,DS,EndMeterset,1,"End Meterset"
3008,0080,SQ,ReferencedMeasuredDoseReferenceSequence,1,"Referenced Measured Dose Reference Sequence"
3008,0082,IS,ReferencedMeasuredDoseReferenceNumber,1,"Referenced Measured Dose Reference Number"
3008,0090,SQ,ReferencedCalculatedDoseReferenceSequence,1,"Referenced Calculated Dose Reference Sequence"
3008,0092,IS,ReferencedCalculatedDoseReferenceNumber,1,"Referenced Calculated Dose Reference Number"
3008,00a0,SQ,BeamLimitingDeviceLeafPairsSequence,1,"Beam Limiting Device Leaf Pairs Sequence"
3008,00b0,SQ,RecordedWedgeSequence,1,"Recorded Wedge Sequence"
3008,00c0,SQ,RecordedCompensatorSequence,1,"Recorded Compensator Sequence"
3008,00d0,SQ,RecordedBlockSequence,1,"Recorded Block Sequence"
3008,00e0,SQ,TreatmentSummaryMeasuredDoseReferenceSequence,1,"Treatment Summary Measured Dose Reference Sequence"
3008,00f0,SQ,RecordedSnoutSequence,1,"Recorded Snout Sequence"
3008,00f2,SQ,RecordedRangeShifterSequence,1,"Recorded Range Shifter Sequence"
3008,00f4,SQ,RecordedLateralSpreadingDeviceSequence,1,"Recorded Lateral Spreading Device Sequence"
3008,00f6,SQ,RecordedRangeModulatorSequence,1,"Recorded Range Modulator Sequence"
3008,0100,SQ,RecordedSourceSequence,1,"Recorded Source Sequence"
3008,0105,LO,SourceSerialNumber,1,"Source Serial Number"
3008,0110,SQ,TreatmentSessionApplicationSetupSequence,1,"Treatment Session Application Setup Sequence"
3008,0116,CS,ApplicationSetupCheck,1,"Application Setup Check"
3008,0120,SQ,RecordedBrachyAccessoryDeviceSequence,1,"Recorded Brachy Accessory Device Sequence"
3008,0122,IS,ReferencedBrachyAccessoryDeviceNumber,1,"Referenced Brachy Accessory Device Number"
3008,0130,SQ,RecordedChannelSequence,1,"Recorded Channel Sequence"
3008,0132,DS,SpecifiedChannelTotalTime,1,"Specified Channel Total Time"
3008,0134,DS,DeliveredChannelTotalTime,1,"Delivered Channel Total Time"
3008,0136,IS,SpecifiedNumberOfPulses,1,"Specified Number of Pulses"
3008,0138,IS,DeliveredNumberOfPulses,1,"Delivered Number of Pulses"
3008,013a,DS,SpecifiedPulseRepetitionInterval,1,"Specified Pulse Repetition Interval"
3008,013c,DS,DeliveredPulseRepetitionInterval,1,"Delivered Pulse Repetition Interval"
3008,0140,SQ,RecordedSourceApplicatorSequence,1,"Recorded Source Applicator Sequence"
3008,0142,IS,ReferencedSourceApplicatorNumber,1,"Referenced Source Applicator Number"
3008,0150,SQ,RecordedChannelShieldSequence,1,"Recorded Channel Shield Sequence"
3008,0152,IS,ReferencedChannelShieldNumber,1,"Referenced Channel Shield Number"
3008,0160,SQ,BrachyControlPointDeliveredSequence,1,"Brachy Control Point Delivered Sequence"
3008,0162,DA,SafePositionExitDate,1,"Safe Position Exit Date"
3008,0164,TM,SafePositionExitTime,1,"Safe Position Exit Time"
3008,0166,DA,SafePositionReturnDate,1,"Safe Position Return Date"
3008,0168,TM,SafePositionReturnTime,1,"Safe Position Return Time"
3008,0171,SQ,PulseSpecificBrachyControlPointDeliveredSequence,1,"Pulse Specific Brachy Control Point Delivered Sequence"
3008,0172,US,PulseNumber,1,"Pulse Number"
3008,0173,SQ,BrachyPulseControlPointDeliveredSequence,1,"Brachy Pulse Control Point Delivered Sequence"
3008,0200,CS,CurrentTreatmentStatus,1,"Current Treatment Status"
3008,0202,ST,TreatmentStatusComment,1,"Treatment Status Comment"
3008,0220,SQ,FractionGroupSummarySequence,1,"Fraction Group Summary Sequence"
3008,0223,IS,ReferencedFractionNumber,1,"Referenced Fraction Number"
3008,0224,CS,FractionGroupType,1,"Fraction Group Type"
3008,0230,CS,BeamStopperPosition,1,"Beam Stopper Position"
3008,0240,SQ,FractionStatusSummarySequence,1,"Fraction Status Summary Sequence"
3008,0250,DA,TreatmentDate,1,"Treatment Date"
3008,0251,TM,TreatmentTime,1,"Treatment Time"
300a,0002,SH,RTPlanLabel,1,"RT Plan Label"
300a,0003,LO,RTPlanName,1,"RT Plan Name"
300a,0004,ST,RTPlanDescription,1,"RT Plan Description"
300a,0006,DA,RTPlanDate,1,"RT Plan Date"
300a,0007,TM,RTPlanTime,1,"RT Plan Time"
300a,0009,LO,TreatmentProtocols,1-n,"Treatment Protocols"
300a,000a,CS,PlanIntent,1,"Plan Intent"
300a,000b,LO,TreatmentSites,1-n,"Treatment Sites"
300a,000c,CS,RTPlanGeometry,1,"RT Plan Geometry"
300a,000e,ST,PrescriptionDescription,1,"Prescription Description"
300a,0010,SQ,DoseReferenceSequence,1,"Dose Reference Sequence"
300a,0012,IS,DoseReferenceNumber,1,"Dose Reference Number"
300a,0013,UI,DoseReferenceUID,1,"Dose Reference UID"
300a,0014,CS,DoseReferenceStructureType,1,"Dose Reference Structure Type"
300a,0015,CS,NominalBeamEnergyUnit,1,"Nominal Beam Energy Unit"
300a,0016,LO,DoseReferenceDescription,1,"Dose Reference Description"
300a,0018,DS,DoseReferencePointCoordinates,3,"Dose Reference Point Coordinates"
300a,001a,DS,NominalPriorDose,1,"Nominal Prior Dose"
300a,0020,CS,DoseReferenceType,1,"Dose Reference Type"
300a,0021,DS,ConstraintWeight,1,"Constraint Weight"
300a,0022,DS,DeliveryWarningDose,1,"Delivery Warning Dose"
300a,0023,DS,DeliveryMaximumDose,1,"Delivery Maximum Dose"
300a,0025,DS,TargetMinimumDose,1,"Target Minimum Dose"
300a,0026,DS,TargetPrescriptionDose,1,"Target Prescription Dose"
300a,0027,DS,TargetMaximumDose,1,"Target Maximum Dose"
300a,0028,DS,TargetUnderdoseVolumeFraction,1,"Target Underdose Volume Fraction"
300a,002a,DS,OrganAtRiskFullVolumeDose,1,"Organ at Risk Full-volume Dose"
300a,002b,DS,OrganAtRiskLimitDose,1,"Organ at Risk Limit Dose"
300a,002c,DS,OrganAtRiskMaximumDose,1,"Organ at Risk Maximum Dose"
300a,002d,DS,OrganAtRiskOverdoseVolumeFraction,1,"Organ at Risk Overdose Volume Fraction"
300a,0040,SQ,ToleranceTableSequence,1,"Tolerance Table Sequence"
300a,0042,IS,ToleranceTableNumber,1,"Tolerance Table Number"
300a,0043,SH,ToleranceTableLabel,1,"Tolerance Table Label"
300a,0044,DS,GantryAngleTolerance,1,"Gantry Angle Tolerance"
300a,0046,DS,BeamLimitingDeviceAngleTolerance,1,"Beam Limiting Device Angle Tolerance"
300a,0048,SQ,BeamLimitingDeviceToleranceSequence,1,"Beam Limiting Device Tolerance Sequence"
300a,004a,DS,BeamLimitingDevicePositionTolerance,1,"Beam Limiting Device Position Tolerance"
300a,004b,FL,SnoutPositionTolerance,1,"Snout Position Tolerance"
300a,004c,DS,PatientSupportAngleTolerance,1,"Patient Support Angle Tolerance"
300a,004e,DS,TableTopEccentricAngleTolerance,1,"Table Top Eccentric Angle Tolerance"
300a,004f,FL,TableTopPitchAngleTolerance,1,"Table Top Pitch Angle Tolerance"
300a,0050,FL,TableTopRollAngleTolerance,1,"Table Top Roll Angle Tolerance"
300a,0051,DS,TableTopVerticalPositionTolerance,1,"Table Top Vertical Position Tolerance"
300a,0052,DS,TableTopLongitudinalPositionTolerance,1,"Table Top Longitudinal Position Tolerance"
300a,0053,DS,TableTopLateralPositionTolerance,1,"Table Top Lateral Position Tolerance"
300a,0055,CS,RTPlanRelationship,1,"RT Plan Relationship"
300a,0070,SQ,FractionGroupSequence,1,"Fraction Group Sequence"
300a,0071,IS,FractionGroupNumber,1,"Fraction Group Number"
300a,0072,LO,FractionGroupDescription,1,"Fraction Group Description"
300a,0078,IS,NumberOfFractionsPlanned,1,"Number of Fractions Planned"
300a,0079,IS,NumberOfFractionPatternDigitsPerDay,1,"Number of Fraction Pattern Digits Per Day"
300a,007a,IS,RepeatFractionCycleLength,1,"Repeat Fraction Cycle Length"
300a,007b,LT,FractionPattern,1,"Fraction Pattern"
300a,0080,IS,NumberOfBeams,1,"Number of Beams"
300a,0082,DS,BeamDoseSpecificationPoint,3,"Beam Dose Specification Point"
300a,0083,UI,ReferencedDoseReferenceUID,1,"Referenced Dose Reference UID"
300a,0084,DS,BeamDose,1,"Beam Dose"
300a,0086,DS,BeamMeterset,1,"Beam Meterset"
300a,0088,FL,BeamDosePointDepth,1,"Beam Dose Point Depth"
300a,0089,FL,BeamDosePointEquivalentDepth,1,"Beam Dose Point Equivalent Depth"
